year,stateabbr,statename,cityname,obesitypercentage,Population2010,latitude,longitude
2014,IL,Illinois,Chicago,43,1380,41.77,-87.61
2014,KS,Kansas,Kansas City,43.1,2966,39.12,-94.72
2014,MO,Missouri,Kansas City,43.1,4413,38.99,-94.57
2014,MO,Missouri,Kansas City,43.1,2966,39.1,-94.54
2014,MO,Missouri,Kansas City,43.1,4932,38.94,-94.52
2014,TX,Texas,Houston,43.1,3161,29.67,-95.54
2014,OK,Oklahoma,Tulsa,43.1,1473,36.2,-95.95
2014,WI,Wisconsin,Milwaukee,43.1,3694,43.15,-87.96
2014,MI,Michigan,Flint,43.1,1353,43,-83.68
2014,OH,Ohio,Cincinnati,43.1,1143,39.12,-84.51
2014,IL,Illinois,Chicago,43.1,3746,41.75,-87.6
2014,NJ,New Jersey,Newark,43.1,3684,40.72,-74.2
2014,GA,Georgia,Savannah,43.1,1856,32.07,-81.12
2014,IL,Illinois,Chicago,43.1,3632,41.73,-87.63
2014,AL,Alabama,Birmingham,43.1,5409,33.48,-86.89
2014,MI,Michigan,Detroit,43.1,2283,42.38,-83.13
2014,CT,Connecticut,Hartford,43.1,3255,41.76,-72.69
2014,MS,Mississippi,Gulfport,43.1,3601,30.37,-89.12
2014,WI,Wisconsin,Milwaukee,43.1,2985,43.13,-87.99
2014,AL,Alabama,Huntsville,43.1,3495,34.72,-86.61
2014,TN,Tennessee,Nashville,43.1,1999,36.19,-86.77
2014,AZ,Arizona,Phoenix,43.1,1724,33.44,-112.11
2014,MS,Mississippi,Jackson,43.1,3952,32.26,-90.25
2014,IL,Illinois,Chicago,43.1,5402,41.67,-87.63
2014,PA,Pennsylvania,Philadelphia,43.1,3088,39.94,-75.22
2014,OK,Oklahoma,Tulsa,43.1,1927,36.21,-95.96
2014,FL,Florida,Lakeland,43.1,1484,28.07,-81.98
2014,AL,Alabama,Tuscaloosa,43.1,2844,33.21,-87.58
2014,VA,Virginia,Norfolk,43.1,3973,36.87,-76.28
2014,TX,Texas,Houston,43.1,2822,29.86,-95.31
2014,ID,Idaho,Nampa,43.1,4009,43.58,-116.56
2014,AZ,Arizona,Phoenix,43.1,2477,33.44,-112.09
2014,IL,Illinois,Rockford,43.1,4167,42.28,-89.09
2014,AL,Alabama,Huntsville,43.1,2333,34.77,-86.63
2014,IL,Illinois,Springfield,43.1,2460,39.78,-89.64
2014,TX,Texas,Austin,43.1,179,30.2,-97.64
2014,MS,Mississippi,Jackson,43.1,5710,32.34,-90.26
2014,OH,Ohio,Columbus,43.1,2398,39.93,-82.99
2014,VA,Virginia,Suffolk,43.1,3574,36.69,-76.56
2014,MS,Mississippi,Jackson,43.1,2764,32.32,-90.27
2014,AL,Alabama,Birmingham,43.1,2181,33.53,-86.84
2014,TX,Texas,Mesquite,43.1,465,32.8,-96.67
2014,AR,Arkansas,Fort Smith,43.1,3615,35.39,-94.41
2014,LA,Louisiana,New Orleans,43.1,1704,29.97,-90.04
2014,PA,Pennsylvania,Philadelphia,43.1,3967,39.98,-75.18
2014,IL,Illinois,Chicago,43.1,1838,41.75,-87.66
2014,MO,Missouri,Kansas City,43.2,3985,38.92,-94.5
2014,OK,Oklahoma,Oklahoma City,43.2,4564,35.58,-97.52
2014,NC,North Carolin,Winston-Salem,43.2,3652,36.14,-80.21
2014,WI,Wisconsin,Milwaukee,43.2,1122,43.04,-87.96
2014,PA,Pennsylvania,Philadelphia,43.2,5494,39.97,-75.23
2014,VA,Virginia,Portsmouth,43.2,1688,36.82,-76.32
2014,NJ,New Jersey,Camden,43.2,6058,39.92,-75.1
2014,NE,Nebraska,Omaha,43.2,2121,41.28,-95.97
2014,TN,Tennessee,Memphis,43.2,1745,35.15,-89.97
2014,MI,Michigan,Detroit,43.2,2205,42.42,-82.97
2014,IL,Illinois,Chicago,43.2,1228,41.86,-87.69
2014,TX,Texas,Dallas,43.2,4773,32.7,-96.7
2014,NJ,New Jersey,Newark,43.2,2367,40.73,-74.18
2014,PA,Pennsylvania,Erie,43.2,1690,42.13,-80.08
2014,IL,Illinois,Chicago,43.2,4609,41.88,-87.74
2014,LA,Louisiana,New Orleans,43.2,2198,29.94,-90.1
2014,NY,New York,Rochester,43.2,3071,43.14,-77.64
2014,PA,Pennsylvania,Allentown,43.2,1852,40.61,-75.47
2014,IN,Indiana,Indianapolis,43.2,1862,39.82,-86
2014,TX,Texas,Bryan,43.2,5543,30.68,-96.39
2014,PA,Pennsylvania,Philadelphia,43.2,4773,39.94,-75.23
2014,GA,Georgia,Atlanta,43.2,1706,33.66,-84.37
2014,TX,Texas,Fort Worth,43.2,4504,32.74,-97.24
2014,PA,Pennsylvania,Philadelphia,43.2,3311,40.05,-75.16
2014,OH,Ohio,Toledo,43.2,1673,41.65,-83.6
2014,DE,Delaware,Wilmington,43.2,2910,39.75,-75.53
2014,IL,Illinois,Chicago,43.2,2213,41.78,-87.6
2014,MD,Maryland,Baltimore,43.2,2525,39.3,-76.65
2014,TX,Texas,Dallas,43.2,2424,32.72,-96.79
2014,LA,Louisiana,New Orleans,43.2,3966,30.04,-89.99
2014,TN,Tennessee,Nashville,43.2,5834,36.19,-86.81
2014,IN,Indiana,Hammond,43.2,3984,41.61,-87.5
2014,MO,Missouri,St. Louis,43.2,2539,38.66,-90.22
2014,OK,Oklahoma,Oklahoma City,43.3,351,35.46,-97.54
2014,OH,Ohio,Columbus,43.3,4563,40.06,-82.97
2014,TX,Texas,El Paso,43.3,6921,31.69,-106.34
2014,TX,Texas,Houston,43.3,2352,29.85,-95.44
2014,WI,Wisconsin,Milwaukee,43.3,4130,43.01,-87.94
2014,TX,Texas,Dallas,43.3,3185,32.75,-96.73
2014,MI,Michigan,Southfield,43.3,3274,42.46,-83.21
2014,TX,Texas,Laredo,43.3,2530,27.5,-99.46
2014,AL,Alabama,Montgomery,43.3,5724,32.31,-86.26
2014,IL,Illinois,Chicago,43.3,5360,41.72,-87.57
2014,IL,Illinois,Chicago,43.3,1183,41.74,-87.56
2014,MI,Michigan,Detroit,43.3,2200,42.43,-83.11
2014,GA,Georgia,Atlanta,43.3,3471,33.73,-84.44
2014,LA,Louisiana,New Orleans,43.3,1860,29.97,-90.07
2014,IL,Illinois,Chicago,43.3,3649,41.89,-87.75
2014,OH,Ohio,Cleveland,43.3,1015,41.51,-81.64
2014,IL,Illinois,Chicago,43.3,2688,41.77,-87.67
2014,LA,Louisiana,Baton Rouge,43.3,3076,30.45,-91.17
2014,OH,Ohio,Columbus,43.3,2648,39.97,-82.95
2014,TX,Texas,Laredo,43.3,2786,27.52,-99.51
2014,NJ,New Jersey,Newark,43.3,1708,40.71,-74.22
2014,MI,Michigan,Detroit,43.3,2134,42.42,-83.12
2014,TN,Tennessee,Memphis,43.3,63,35.05,-89.97
2014,TN,Tennessee,Memphis,43.3,2242,35.12,-90.01
2014,NJ,New Jersey,Newark,43.3,3557,40.71,-74.17
2014,MI,Michigan,Detroit,43.3,4553,42.34,-83.21
2014,PA,Pennsylvania,Philadelphia,43.3,2903,39.99,-75.16
2014,LA,Louisiana,New Orleans,43.3,4213,30.04,-90.02
2014,LA,Louisiana,New Orleans,43.3,1493,29.98,-90.07
2014,AL,Alabama,Huntsville,43.3,3954,34.78,-86.59
2014,SC,South Carolin,Charleston,43.3,953,32.82,-79.96
2014,OK,Oklahoma,Oklahoma City,43.4,437,35.48,-97.51
2014,TX,Texas,Wichita Falls,43.4,1593,33.9,-98.49
2014,NJ,New Jersey,Camden,43.4,5573,39.94,-75.12
2014,TN,Tennessee,Knoxville,43.4,2538,35.98,-83.87
2014,OH,Ohio,Columbus,43.4,2059,39.94,-82.9
2014,IL,Illinois,Chicago,43.4,4166,41.76,-87.56
2014,LA,Louisiana,Shreveport,43.4,1631,32.45,-93.75
2014,WI,Wisconsin,Milwaukee,43.4,1551,43.05,-87.92
2014,NJ,New Jersey,Newark,43.4,1386,40.73,-74.19
2014,MI,Michigan,Flint,43.4,2305,43.01,-83.64
2014,DE,Delaware,Wilmington,43.4,3647,39.75,-75.54
2014,NY,New York,Rochester,43.4,3573,43.17,-77.64
2014,SC,South Carolin,North Charleston,43.4,3383,32.87,-79.98
2014,PA,Pennsylvania,Allentown,43.4,4083,40.61,-75.47
2014,TX,Texas,Houston,43.4,6458,29.63,-95.35
2014,IN,Indiana,South Bend,43.4,3426,41.7,-86.28
2014,IN,Indiana,Muncie,43.4,1967,40.18,-85.39
2014,MI,Michigan,Grand Rapids,43.4,3184,42.94,-85.68
2014,IL,Illinois,Chicago,43.4,1800,41.73,-87.6
2014,MI,Michigan,Detroit,43.4,2578,42.37,-83.08
2014,IL,Illinois,Chicago,43.4,2654,41.73,-87.65
2014,TN,Tennessee,Memphis,43.4,1581,35.09,-90.03
2014,MO,Missouri,St. Louis,43.4,4891,38.59,-90.24
2014,LA,Louisiana,New Orleans,43.4,1425,29.96,-90.13
2014,GA,Georgia,Atlanta,43.4,3943,33.69,-84.39
2014,TX,Texas,Houston,43.4,6605,29.67,-95.31
2014,PA,Pennsylvania,Reading,43.4,3248,40.35,-75.94
2014,NC,North Carolin,Durham,43.4,5974,36,-78.87
2014,MD,Maryland,Baltimore,43.4,3782,39.3,-76.58
2014,IL,Illinois,Joliet,43.4,3404,41.54,-88.07
2014,SC,South Carolin,North Charleston,43.5,2762,32.85,-79.99
2014,OH,Ohio,Cleveland,43.5,1854,41.45,-81.7
2014,OK,Oklahoma,Tulsa,43.5,2316,36.23,-95.96
2014,PA,Pennsylvania,Philadelphia,43.5,3055,39.99,-75.16
2014,GA,Georgia,Augusta,43.5,2890,33.47,-81.96
2014,PA,Pennsylvania,Philadelphia,43.5,5076,40,-75.12
2014,AL,Alabama,Mobile,43.5,1636,30.54,-88.15
2014,MD,Maryland,Baltimore,43.5,4523,39.34,-76.67
2014,AL,Alabama,Birmingham,43.5,2780,33.51,-86.92
2014,WI,Wisconsin,Milwaukee,43.5,5124,43.02,-87.94
2014,PA,Pennsylvania,Philadelphia,43.5,4927,40,-75.13
2014,CT,Connecticut,Bridgeport,43.5,1297,41.16,-73.21
2014,AL,Alabama,Birmingham,43.5,1514,33.47,-86.86
2014,GA,Georgia,Columbus,43.5,2338,32.41,-84.95
2014,NY,New York,Rochester,43.5,1227,43.16,-77.63
2014,VA,Virginia,Norfolk,43.5,2900,36.88,-76.29
2014,KS,Kansas,Wichita,43.5,3195,37.71,-97.33
2014,AL,Alabama,Birmingham,43.5,3413,33.47,-86.87
2014,VA,Virginia,Newport News,43.5,2286,37,-76.42
2014,LA,Louisiana,Baton Rouge,43.5,1946,30.44,-91.19
2014,NJ,New Jersey,Paterson,43.5,4199,40.92,-74.18
2014,WI,Wisconsin,Milwaukee,43.5,3058,43.02,-87.94
2014,TX,Texas,Houston,43.5,4231,29.82,-95.28
2014,PA,Pennsylvania,Philadelphia,43.5,7001,40.02,-75.14
2014,PA,Pennsylvania,Philadelphia,43.5,4238,39.97,-75.24
2014,NY,New York,Syracuse,43.5,2127,43.03,-76.16
2014,TX,Texas,Houston,43.5,4763,29.84,-95.4
2014,TX,Texas,Fort Worth,43.5,3674,32.74,-97.26
2014,GA,Georgia,Atlanta,43.5,1544,33.73,-84.4
2014,NY,New York,Rochester,43.5,1907,43.14,-77.63
2014,MI,Michigan,Detroit,43.5,3466,42.44,-83.25
2014,PA,Pennsylvania,Philadelphia,43.5,4488,39.96,-75.24
2014,IL,Illinois,Chicago,43.5,3207,41.67,-87.62
2014,TX,Texas,Tyler,43.5,6102,32.36,-95.33
2014,TX,Texas,Houston,43.5,4243,29.64,-95.45
2014,IN,Indiana,Indianapolis,43.5,2929,39.79,-86.09
2014,KS,Kansas,Wichita,43.5,2243,37.69,-97.32
2014,TN,Tennessee,Memphis,43.5,4615,35.04,-90.12
2014,MI,Michigan,Detroit,43.6,1263,42.44,-83.01
2014,OH,Ohio,Akron,43.6,4043,41.09,-81.57
2014,MD,Maryland,Baltimore,43.6,3065,39.29,-76.6
2014,OH,Ohio,Cleveland,43.6,1331,41.46,-81.65
2014,TX,Texas,Odessa,43.6,5076,31.84,-102.36
2014,OH,Ohio,Dayton,43.6,1734,39.8,-84.2
2014,TX,Texas,San Antonio,43.6,3972,29.41,-98.44
2014,OH,Ohio,Columbus,43.6,3034,39.91,-82.94
2014,WI,Wisconsin,Milwaukee,43.6,2275,43.05,-87.94
2014,AL,Alabama,Birmingham,43.6,3740,33.48,-86.85
2014,MI,Michigan,Detroit,43.6,1694,42.39,-83.14
2014,OH,Ohio,Cleveland,43.6,3102,41.46,-81.67
2014,KS,Kansas,Topeka,43.6,3379,39,-95.68
2014,NY,New York,New York,43.6,5334,40.85,-73.91
2014,OH,Ohio,Cincinnati,43.6,5585,39.15,-84.58
2014,NE,Nebraska,Omaha,43.6,2250,41.31,-95.95
2014,TX,Texas,Fort Worth,43.6,4690,32.81,-97.36
2014,IL,Illinois,Joliet,43.6,2931,41.52,-88.1
2014,NE,Nebraska,Lincoln,43.6,212,40.78,-96.73
2014,CT,Connecticut,New Haven,43.6,3687,41.29,-72.94
2014,TX,Texas,Corpus Christi,43.6,4790,27.74,-97.41
2014,GA,Georgia,Albany,43.6,5751,31.57,-84.09
2014,TX,Texas,Houston,43.6,1962,29.74,-95.36
2014,NE,Nebraska,Omaha,43.6,2708,41.28,-95.95
2014,PA,Pennsylvania,Reading,43.6,3224,40.34,-75.92
2014,NJ,New Jersey,Newark,43.6,2560,40.72,-74.22
2014,AL,Alabama,Birmingham,43.6,2630,33.55,-86.73
2014,IL,Illinois,Chicago,43.6,4784,41.89,-87.76
2014,NY,New York,Albany,43.6,2393,42.66,-73.77
2014,NY,New York,New York,43.6,1537,40.85,-73.9
2014,WI,Wisconsin,Milwaukee,43.6,3355,43.01,-87.92
2014,GA,Georgia,Atlanta,43.6,1331,33.75,-84.42
2014,IL,Illinois,Chicago,43.6,1677,41.82,-87.63
2014,OK,Oklahoma,Tulsa,43.6,1680,36.24,-95.99
2014,IN,Indiana,Indianapolis,43.6,3458,39.75,-86.13
2014,VA,Virginia,Norfolk,43.6,2193,36.84,-76.25
2014,MO,Missouri,Kansas City,43.7,3856,39.05,-94.53
2014,OK,Oklahoma,Oklahoma City,43.7,373,35.47,-97.54
2014,VA,Virginia,Roanoke,43.7,3816,37.29,-79.97
2014,MS,Mississippi,Jackson,43.7,3931,32.26,-90.22
2014,GA,Georgia,Atlanta,43.7,1924,33.72,-84.4
2014,MI,Michigan,Detroit,43.7,4095,42.42,-82.93
2014,NY,New York,Rochester,43.7,1327,43.17,-77.64
2014,IL,Illinois,Chicago,43.7,3271,41.82,-87.62
2014,VA,Virginia,Norfolk,43.7,4522,36.83,-76.26
2014,OH,Ohio,Akron,43.7,1491,41.05,-81.52
2014,PA,Pennsylvania,Philadelphia,43.7,4875,39.93,-75.19
2014,PA,Pennsylvania,Philadelphia,43.7,3141,40.01,-75.09
2014,SC,South Carolin,Columbia,43.7,472,34.05,-81
2014,NC,North Carolin,Fayetteville,43.7,2605,35.08,-78.91
2014,LA,Louisiana,New Orleans,43.7,1156,29.98,-90.06
2014,MI,Michigan,Grand Rapids,43.7,4032,42.93,-85.66
2014,PA,Pennsylvania,Philadelphia,43.7,6173,40.03,-75.14
2014,VA,Virginia,Newport News,43.7,6217,36.97,-76.39
2014,NJ,New Jersey,Paterson,43.7,2682,40.92,-74.16
2014,FL,Florida,Jacksonville,43.7,3281,30.35,-81.68
2014,MD,Maryland,Baltimore,43.7,3412,39.31,-76.67
2014,NV,Nevada,Las Vegas,43.7,2595,36.2,-115.16
2014,GA,Georgia,Atlanta,43.7,6683,33.67,-84.38
2014,GA,Georgia,Columbus,43.7,2107,32.46,-84.95
2014,MO,Missouri,Kansas City,43.8,4280,39.09,-94.5
2014,OK,Oklahoma,Oklahoma City,43.8,1704,35.48,-97.54
2014,NC,North Carolin,Gastonia,43.8,2973,35.27,-81.19
2014,FL,Florida,Tampa,43.8,5724,28.02,-82.44
2014,IL,Illinois,Peoria,43.8,1868,40.67,-89.64
2014,TX,Texas,Dallas,43.8,6084,32.66,-96.77
2014,FL,Florida,Tampa,43.8,2729,27.99,-82.44
2014,KS,Kansas,Wichita,43.8,1840,37.68,-97.34
2014,MD,Maryland,Baltimore,43.8,2452,39.31,-76.6
2014,CT,Connecticut,Hartford,43.8,2124,41.78,-72.67
2014,TN,Tennessee,Memphis,43.8,1969,35.16,-90.03
2014,IN,Indiana,Evansville,43.8,2038,37.96,-87.55
2014,WI,Wisconsin,Milwaukee,43.8,2315,43.09,-87.98
2014,LA,Louisiana,Baton Rouge,43.8,2234,30.55,-91.16
2014,OH,Ohio,Columbus,43.8,2996,39.94,-82.86
2014,IN,Indiana,South Bend,43.8,2381,41.65,-86.29
2014,TX,Texas,Houston,43.8,2452,29.95,-95.39
2014,NJ,New Jersey,Camden,43.8,4494,39.93,-75.09
2014,NY,New York,Rochester,43.8,1116,43.16,-77.63
2014,OH,Ohio,Columbus,43.8,2546,39.94,-82.97
2014,FL,Florida,Jacksonville,43.8,3422,30.35,-81.71
2014,VA,Virginia,Hampton,43.8,6628,37.03,-76.41
2014,CT,Connecticut,New Haven,43.8,6873,41.33,-72.93
2014,IL,Illinois,Chicago,43.8,2045,41.8,-87.66
2014,SC,South Carolin,Columbia,43.8,1891,34.04,-81.06
2014,MI,Michigan,Grand Rapids,43.8,3681,42.95,-85.69
2014,AL,Alabama,Birmingham,43.8,1782,33.44,-86.92
2014,MS,Mississippi,Jackson,43.8,1377,32.3,-90.18
2014,TX,Texas,Houston,43.8,3905,29.95,-95.43
2014,PA,Pennsylvania,Philadelphia,43.8,4419,40,-75.14
2014,TX,Texas,McAllen,43.8,5633,26.21,-98.24
2014,IL,Illinois,Chicago,43.8,1953,41.78,-87.65
2014,WI,Wisconsin,Milwaukee,43.8,4948,43.02,-87.93
2014,VA,Virginia,Richmond,43.8,5010,37.51,-77.44
2014,OH,Ohio,Youngstown,43.8,66982,41.1,-80.65
2014,TX,Texas,El Paso,43.8,1552,31.77,-106.45
2014,FL,Florida,Miami,43.9,4853,25.85,-80.19
2014,MI,Michigan,Detroit,43.9,1843,42.37,-82.94
2014,TX,Texas,Brownsville,43.9,2230,25.91,-97.48
2014,TX,Texas,Waco,43.9,3342,31.56,-97.15
2014,TX,Texas,Brownsville,43.9,231,26.05,-97.61
2014,OH,Ohio,Cleveland,43.9,2992,41.55,-81.55
2014,FL,Florida,Lakeland,43.9,2171,28.05,-81.96
2014,TX,Texas,Laredo,43.9,2637,27.53,-99.49
2014,LA,Louisiana,Baton Rouge,43.9,3594,30.48,-91.13
2014,IL,Illinois,Decatur,43.9,2737,39.84,-88.94
2014,IN,Indiana,Indianapolis,43.9,2196,39.77,-86.11
2014,LA,Louisiana,New Orleans,43.9,3284,30.06,-89.97
2014,FL,Florida,Jacksonville,43.9,3850,30.37,-81.71
2014,NV,Nevada,Las Vegas,43.9,3103,36.18,-115.15
2014,OH,Ohio,Columbus,43.9,4016,39.99,-82.92
2014,TX,Texas,Houston,43.9,5281,29.67,-95.55
2014,NC,North Carolin,Greensboro,43.9,4260,36.07,-79.75
2014,WV,West Virginia,Charleston,43.9,1647,38.35,-81.62
2014,NY,New York,New York,43.9,5816,40.83,-73.91
2014,TX,Texas,Waco,43.9,6220,31.59,-97.13
2014,TN,Tennessee,Memphis,43.9,1478,35.25,-89.98
2014,TX,Texas,Houston,43.9,3971,29.64,-95.33
2014,IL,Illinois,Chicago,43.9,1480,41.87,-87.72
2014,TX,Texas,Houston,43.9,5381,29.78,-95.35
2014,MS,Mississippi,Jackson,43.9,4565,32.3,-90.23
2014,TN,Tennessee,Memphis,43.9,2633,35.1,-90.04
2014,IL,Illinois,Chicago,43.9,2240,41.86,-87.71
2014,IA,Iowa,Sioux City,44,2303,42.5,-96.42
2014,KS,Kansas,Kansas City,44,61,39.09,-94.62
2014,MI,Michigan,Detroit,44,2374,42.34,-83.11
2014,MI,Michigan,Detroit,44,3346,42.43,-83.23
2014,TX,Texas,Lubbock,44,3254,33.57,-101.85
2014,OH,Ohio,Cleveland,44,3767,41.45,-81.56
2014,AL,Alabama,Tuscaloosa,44,2701,33.19,-87.58
2014,IL,Illinois,Chicago,44,1496,41.73,-87.55
2014,MD,Maryland,Baltimore,44,1836,39.28,-76.65
2014,SC,South Carolin,Columbia,44,2825,34.06,-81.03
2014,AL,Alabama,Birmingham,44,3885,33.55,-86.72
2014,LA,Louisiana,New Orleans,44,1270,29.97,-90.11
2014,TN,Tennessee,Memphis,44,1839,35.15,-90.03
2014,TN,Tennessee,Memphis,44,1192,35.16,-90.04
2014,IN,Indiana,South Bend,44,2989,41.67,-86.3
2014,TX,Texas,Dallas,44,4101,32.7,-96.82
2014,TN,Tennessee,Knoxville,44,2761,35.98,-83.95
2014,OH,Ohio,Cincinnati,44,2255,39.15,-84.48
2014,GA,Georgia,Albany,44,1900,31.54,-84.17
2014,MI,Michigan,Detroit,44,1888,42.39,-83.04
2014,OH,Ohio,Cleveland,44,1323,41.47,-81.66
2014,TN,Tennessee,Memphis,44,5706,35.23,-89.98
2014,GA,Georgia,Columbus,44,1581,32.46,-84.97
2014,GA,Georgia,Macon,44,2539,32.87,-83.6
2014,PA,Pennsylvania,Reading,44,5346,40.34,-75.92
2014,TN,Tennessee,Nashville,44,5150,36.22,-86.79
2014,IL,Illinois,Chicago,44,1475,41.79,-87.62
2014,FL,Florida,Tampa,44,3699,27.97,-82.41
2014,OH,Ohio,Cleveland,44,4553,41.47,-81.73
2014,LA,Louisiana,Shreveport,44,7095,32.44,-93.79
2014,NJ,New Jersey,Camden,44,2131,39.94,-75.11
2014,SC,South Carolin,North Charleston,44,3871,32.88,-80.01
2014,NC,North Carolin,Durham,44,1668,36,-78.89
2014,MI,Michigan,Detroit,44,3846,42.41,-83.15
2014,MD,Maryland,Baltimore,44,2515,39.3,-76.64
2014,NJ,New Jersey,Trenton,44,1995,40.23,-74.78
2014,MO,Missouri,Kansas City,44.1,75,39.13,-94.59
2014,LA,Louisiana,Shreveport,44.1,1451,32.5,-93.77
2014,FL,Florida,Clearwater,44.1,2010,27.98,-82.79
2014,IL,Illinois,Chicago,44.1,1516,41.79,-87.66
2014,IL,Illinois,Chicago,44.1,2716,41.77,-87.64
2014,IN,Indiana,Indianapolis,44.1,1376,39.81,-86.15
2014,WI,Wisconsin,Milwaukee,44.1,2313,43.01,-87.91
2014,TN,Tennessee,Memphis,44.1,1681,35.08,-90.03
2014,PA,Pennsylvania,Philadelphia,44.1,1433,40.03,-75.18
2014,IL,Illinois,Chicago,44.1,1564,41.88,-87.73
2014,NY,New York,Buffalo,44.1,1150,42.93,-78.83
2014,AL,Alabama,Birmingham,44.1,2876,33.53,-86.86
2014,OH,Ohio,Dayton,44.1,2291,39.74,-84.19
2014,VA,Virginia,Roanoke,44.1,2192,37.27,-79.97
2014,MD,Maryland,Baltimore,44.1,2269,39.31,-76.64
2014,MD,Maryland,Baltimore,44.1,1543,39.32,-76.66
2014,TX,Texas,Dallas,44.1,4400,32.7,-96.8
2014,LA,Louisiana,New Orleans,44.1,1811,29.96,-90.08
2014,FL,Florida,Lakeland,44.1,3737,28.07,-81.97
2014,TX,Texas,San Antonio,44.1,3303,29.41,-98.47
2014,TX,Texas,Dallas,44.1,3697,32.93,-96.76
2014,OH,Ohio,Cleveland,44.1,2042,41.48,-81.7
2014,WI,Wisconsin,Milwaukee,44.1,3450,43.01,-87.93
2014,NY,New York,Mount Vernon,44.1,2639,40.91,-73.83
2014,NC,North Carolin,Winston-Salem,44.1,1103,36.11,-80.25
2014,WI,Wisconsin,Milwaukee,44.1,1893,43.09,-87.98
2014,IN,Indiana,South Bend,44.1,1660,41.69,-86.28
2014,CA,California,Sacramento,44.1,1823,38.59,-121.48
2014,OH,Ohio,Dayton,44.1,1983,39.82,-84.21
2014,MI,Michigan,Detroit,44.1,2485,42.42,-82.94
2014,NC,North Carolin,Durham,44.1,1128,35.98,-78.9
2014,NY,New York,New York,44.1,6461,40.83,-73.91
2014,OK,Oklahoma,Oklahoma City,44.2,3960,35.45,-97.5
2014,OK,Oklahoma,Oklahoma City,44.2,514,35.46,-97.52
2014,TX,Texas,San Antonio,44.2,2238,29.42,-98.51
2014,IN,Indiana,South Bend,44.2,1926,41.66,-86.27
2014,TX,Texas,Dallas,44.2,4820,32.78,-96.87
2014,NV,Nevada,Las Vegas,44.2,2865,36.18,-115.14
2014,WI,Wisconsin,Milwaukee,44.2,3231,43.02,-87.93
2014,IN,Indiana,South Bend,44.2,1665,41.67,-86.25
2014,OK,Oklahoma,Tulsa,44.2,1695,36.18,-95.99
2014,FL,Florida,Jacksonville,44.2,2405,30.35,-81.63
2014,IL,Illinois,Chicago,44.2,6098,41.91,-87.76
2014,MD,Maryland,Baltimore,44.2,3509,39.3,-76.66
2014,PA,Pennsylvania,Philadelphia,44.2,3332,39.97,-75.22
2014,IL,Illinois,Chicago,44.2,1170,41.88,-87.7
2014,IL,Illinois,Rockford,44.2,1111,42.27,-89.09
2014,AL,Alabama,Birmingham,44.2,4424,33.45,-86.89
2014,PA,Pennsylvania,Philadelphia,44.2,3050,40.02,-75.15
2014,IN,Indiana,South Bend,44.2,1115,41.68,-86.26
2014,FL,Florida,Miami,44.2,3479,25.84,-80.22
2014,OH,Ohio,Columbus,44.2,3102,40.02,-82.99
2014,TX,Texas,Houston,44.2,4985,29.68,-95.33
2014,TN,Tennessee,Memphis,44.2,2725,35.08,-89.98
2014,TX,Texas,Tyler,44.2,3760,32.38,-95.32
2014,TX,Texas,San Antonio,44.2,4595,29.43,-98.45
2014,TN,Tennessee,Memphis,44.2,4052,35.04,-90.05
2014,FL,Florida,Jacksonville,44.2,6084,30.33,-81.65
2014,FL,Florida,Tampa,44.2,2831,27.99,-82.43
2014,TX,Texas,Houston,44.2,4947,29.94,-95.4
2014,TX,Texas,Houston,44.2,4708,29.85,-95.45
2014,MO,Missouri,Kansas City,44.3,3002,38.91,-94.5
2014,OH,Ohio,Cleveland,44.3,3434,41.46,-81.72
2014,AL,Alabama,Mobile,44.3,669,30.79,-88.03
2014,IL,Illinois,Chicago,44.3,970,41.87,-87.7
2014,LA,Louisiana,Baton Rouge,44.3,3281,30.46,-91.13
2014,KY,Kentucky,Louisville,44.3,2447,38.26,-85.78
2014,FL,Florida,Jacksonville,44.3,3840,30.36,-81.66
2014,PA,Pennsylvania,Philadelphia,44.3,4047,40,-75.18
2014,FL,Florida,Jacksonville,44.3,3964,30.36,-81.67
2014,TX,Texas,Dallas,44.3,2798,32.78,-96.89
2014,TX,Texas,Dallas,44.3,1146,32.76,-96.78
2014,OH,Ohio,Cleveland,44.3,2942,41.48,-81.74
2014,IL,Illinois,Chicago,44.3,2961,41.86,-87.72
2014,MI,Michigan,Detroit,44.3,3052,42.37,-83.01
2014,NJ,New Jersey,Newark,44.3,1936,40.75,-74.21
2014,IN,Indiana,Indianapolis,44.3,2294,39.84,-86
2014,KY,Kentucky,Louisville,44.3,2469,38.26,-85.79
2014,CT,Connecticut,Hartford,44.3,2863,41.78,-72.68
2014,TN,Tennessee,Nashville,44.3,1816,36.16,-86.82
2014,NC,North Carolin,Durham,44.3,2557,35.97,-78.91
2014,LA,Louisiana,Lafayette,44.3,4510,30.23,-91.99
2014,TX,Texas,Corpus Christi,44.3,6695,27.75,-97.45
2014,NY,New York,Rochester,44.3,1752,43.16,-77.57
2014,AL,Alabama,Montgomery,44.3,1666,32.4,-86.31
2014,LA,Louisiana,New Orleans,44.3,320,29.97,-90.01
2014,IL,Illinois,Chicago,44.3,942,41.88,-87.69
2014,PA,Pennsylvania,Philadelphia,44.3,4085,40.03,-75.14
2014,PA,Pennsylvania,Philadelphia,44.3,4486,39.94,-75.24
2014,LA,Louisiana,New Orleans,44.3,836,30.03,-89.91
